,Week,Team,Player,Slot,Pos,Status,Proj,Actual
1416,9,7,A.J. Brown,4,WR,ACTIVE,15.5516709448,6.7
1417,9,7,Kadarius Toney,20,Bench,QUESTIONABLE,9.211327466300002,1.2
1418,9,7,Darrel Williams,20,Bench,ACTIVE,11.1032535915,9.2
1419,9,7,Bills D/ST,16,Def,NA,7.32986878,9.0
1420,9,7,Daniel Jones,20,Bench,QUESTIONABLE,18.067405868999998,8.100000000000001
1421,9,7,DeVante Parker,20,Bench,ACTIVE,0.0,0.0
1422,9,7,Randy Bullock,17,K,ACTIVE,7.3887948295,4.0
1423,9,7,Boston Scott,20,Bench,ACTIVE,9.692113237000001,4.0
1424,9,7,Latavius Murray,20,Bench,ACTIVE,0.0,0.0
1425,9,8,Saquon Barkley,20,Bench,ACTIVE,0.0,0.0
1426,9,8,Terry McLaurin,20,Bench,ACTIVE,0.0,
1427,9,8,James Robinson,20,Bench,QUESTIONABLE,0.0,0.0
1428,9,8,Tee Higgins,4,WR,ACTIVE,11.5906869225,10.8
1429,9,8,Diontae Johnson,4,WR,ACTIVE,13.4932688957,9.200000000000001
1430,9,8,Russell Wilson,21,IR,ACTIVE,0.0,
1431,9,8,Rams D/ST,16,Def,NA,5.690525000999999,8.0
1432,9,8,Melvin Gordon III,2,RB,ACTIVE,9.206232588999999,16.5
1433,9,8,Tyler Bass,17,K,ACTIVE,7.871425514999999,7.0
1434,9,8,Alexander Mattison,20,Bench,ACTIVE,3.0197021182,0.8
1435,9,8,Dalton Schultz,6,TE,ACTIVE,8.724178292500001,7.4
1436,9,8,Jerry Jeudy,23,Flex,ACTIVE,10.381434802400001,9.9
1437,9,8,Calvin Ridley,20,Bench,OUT,0.0,0.0
1438,9,8,Hunter Henry,20,Bench,ACTIVE,5.237091081,8.9
1439,9,8,Kirk Cousins,0,QB,ACTIVE,19.1377769523,21.58
1440,9,8,Jeremy McNichols,2,RB,ACTIVE,8.8474497385,5.0
1441,9,8,Carlos Hyde,20,Bench,QUESTIONABLE,9.202616391500001,5.800000000000001
1442,9,9,Aaron Jones,2,RB,ACTIVE,15.7365236615,5.300000000000001
1443,9,9,Austin Ekeler,2,RB,ACTIVE,16.362529901000006,9.700000000000001
1444,9,9,Keenan Allen,4,WR,ACTIVE,12.3079208295,17.4
1445,9,9,Josh Allen,0,QB,ACTIVE,26.842198106999994,9.56
1446,9,9,Chris Godwin,20,Bench,QUESTIONABLE,0.0,
1447,9,9,DJ Moore,4,WR,ACTIVE,13.0661608074,6.1000000000000005
1448,9,9,Javonte Williams,20,Bench,ACTIVE,9.0382052595,12.100000000000001
1449,9,9,Noah Fant,20,Bench,ACTIVE,0.0,0.0
1450,9,9,AJ Dillon,20,Bench,QUESTIONABLE,7.177347635999999,11.0
1451,9,9,Marvin Jones Jr.,20,Bench,ACTIVE,8.881723108000001,3.6
1452,9,9,Cowboys D/ST,16,Def,NA,6.395652556,0.0
1453,9,9,Kareem Hunt,20,Bench,QUESTIONABLE,0.0,0.0
1454,9,9,Matt Ryan,20,Bench,ACTIVE,16.038471625299998,29.520000000000003
1455,9,9,Mason Crosby,17,K,ACTIVE,7.5259960555,-4.0
1456,9,9,Jared Cook,6,TE,ACTIVE,7.824293945999999,8.8
1457,9,9,Tyler Boyd,23,Flex,ACTIVE,9.245976626,1.6
1458,9,10,Davante Adams,23,Flex,ACTIVE,15.750366846,7.2
1459,9,10,Mark Andrews,20,Bench,ACTIVE,11.091298663,6.9
1460,9,10,Miles Sanders,21,IR,ACTIVE,0.0,0.0
1461,9,10,Cooper Kupp,4,WR,ACTIVE,19.940397082,15.0
1462,9,10,Myles Gaskin,2,RB,ACTIVE,12.5642556795,12.700000000000001
1463,9,10,Brandin Cooks,4,WR,QUESTIONABLE,12.0907384935,8.600000000000001
1464,9,10,Mike Gesicki,6,TE,ACTIVE,8.845402924000002,7.4
1465,9,10,Deebo Samuel,20,Bench,ACTIVE,14.930848747,8.8
1466,9,10,J.D. McKissic,20,Bench,QUESTIONABLE,0.0,
1467,9,10,Jaylen Waddle,20,Bench,ACTIVE,11.003033732799999,12.3
1468,9,10,Panthers D/ST,16,Def,NA,5.620880865999999,8.0
1469,9,10,Derek Carr,20,Bench,ACTIVE,18.076706730399998,10.34
1470,9,10,Matt Prater,17,K,ACTIVE,7.284609882499999,7.0
1471,9,10,Chuba Hubbard,2,RB,ACTIVE,4.6031776441,4.1000000000000005
1472,9,10,Matthew Stafford,0,QB,ACTIVE,21.687856472099995,13.059999999999999
1473,9,10,Tony Pollard,20,Bench,ACTIVE,8.2268196165,4.800000000000001
1474,9,10,Rex Burkhead,20,Bench,ACTIVE,5.3209476295,0.9
1475,10,1,Travis Kelce,6,TE,ACTIVE,13.353073241000002,16.9
1476,10,1,Jonathan Taylor,2,RB,ACTIVE,17.910759355,22.6
1477,10,1,David Montgomery,20,Bench,ACTIVE,0.0,
1478,10,1,Clyde Edwards-Helaire,21,IR,ACTIVE,0.0,0.0
1479,10,1,Julio Jones,20,Bench,ACTIVE,0.0,0.0
1480,10,1,Jalen Hurts,0,QB,QUESTIONABLE,19.781309005000008,18.62
1481,10,1,Michael Pittman Jr.,4,WR,ACTIVE,12.1515040894,9.600000000000001
1482,10,1,Elijah Mitchell,2,RB,ACTIVE,13.060237936,9.1
1483,10,1,Devontae Booker,20,Bench,ACTIVE,0.0,
1484,10,1,Damien Harris,20,Bench,ACTIVE,0.0,0.0
1485,10,1,Tyreek Hill,4,WR,ACTIVE,16.449864670900002,24.0
1486,10,1,Hunter Renfrow,20,Bench,ACTIVE,10.830432333,14.100000000000001
1487,10,1,Ravens D/ST,20,Bench,NA,6.747602025999999,4.0
1488,10,1,Chris Boswell,17,K,ACTIVE,7.9064468980000004,12.0
1489,10,1,Devonta Freeman,20,Bench,ACTIVE,9.538137990499997,7.300000000000001
1490,10,1,J.J. Taylor,23,Flex,ACTIVE,6.2672950499999995,1.1
1491,10,1,Packers D/ST,16,Def,NA,5.312251101,14.0
1492,10,2,Christian McCaffrey,2,RB,QUESTIONABLE,18.597223343,21.1
1493,10,2,George Kittle,6,TE,ACTIVE,11.474643608600001,13.5
1494,10,2,Adam Thielen,4,WR,QUESTIONABLE,12.086555271,9.0
1495,10,2,Lamar Jackson,20,Bench,ACTIVE,26.281449071000004,15.420000000000002
1496,10,2,Mike Davis,20,Bench,QUESTIONABLE,9.162127417500002,1.8
1497,10,2,Ja'Marr Chase,20,Bench,ACTIVE,0.0,
1498,10,2,Leonard Fournette,2,RB,ACTIVE,15.361702379000002,13.2
1499,10,2,DeVonta Smith,4,WR,ACTIVE,9.6590481545,20.6
1500,10,2,Tom Brady,0,QB,ACTIVE,25.8511077524,13.0
1501,10,2,Mike Williams,23,Flex,ACTIVE,12.676858871500002,5.300000000000001
1502,10,2,Nick Chubb,20,Bench,ACTIVE,0.0,0.0
1503,10,2,Nyheim Hines,20,Bench,ACTIVE,7.942599333,3.9000000000000004
1504,10,2,Cardinals D/ST,16,Def,NA,7.181165581,3.0
1505,10,2,C.J. Uzomah,20,Bench,QUESTIONABLE,0.0,
1506,10,2,Nick Folk,17,K,ACTIVE,8.8172853205,9.0
1507,10,2,Donovan Peoples-Jones,20,Bench,ACTIVE,7.509891294999999,2.1
1508,10,3,Patrick Mahomes,0,QB,ACTIVE,21.155560184000002,37.24
1509,10,3,Najee Harris,2,RB,ACTIVE,20.094104300000005,16.3
1510,10,3,Randall Cobb,4,WR,ACTIVE,5.9505246995,3.6
1511,10,3,D'Andre Swift,23,Flex,ACTIVE,16.947815170000002,16.0
1512,10,3,Kyle Pitts,6,TE,ACTIVE,12.324761074500001,8.0
1513,10,3,Buccaneers D/ST,16,Def,NA,6.876640113999999,6.0
1514,10,3,Robby Anderson,20,Bench,ACTIVE,6.227918971,11.7
1515,10,3,Ryan Tannehill,20,Bench,ACTIVE,17.276922300000003,18.619999999999997
1516,10,3,Justin Tucker,20,Bench,ACTIVE,8.020950801,3.0
1517,10,3,Marquise Brown,4,WR,ACTIVE,13.420564519000001,6.7
1518,10,3,Devin Singletary,2,RB,ACTIVE,8.365542595,11.4
1519,10,3,Jakobi Meyers,20,Bench,ACTIVE,9.23355530934,12.9
1520,10,3,Kenneth Gainwell,20,Bench,ACTIVE,3.6289134278999997,1.9
1521,10,3,Corey Davis,20,Bench,QUESTIONABLE,9.236689416,9.8
1522,10,3,Robert Tonyan,20,Bench,QUESTIONABLE,0.0,0.0
1523,10,3,Greg Joseph,17,K,ACTIVE,8.007143375000002,10.0
1524,10,4,Dalvin Cook,2,RB,ACTIVE,17.939373585499997,19.299999999999997
1525,10,4,DK Metcalf,4,WR,QUESTIONABLE,13.830085154999999,4.1
1526,10,4,Joe Mixon,20,Bench,ACTIVE,0.0,
1527,10,4,Mike Evans,4,WR,ACTIVE,15.387685780000002,13.2
1528,10,4,Chase Edmonds,20,Bench,ACTIVE,0.0,0.0
1529,10,4,Aaron Rodgers,0,QB,ACTIVE,19.720975520899998,10.48
1530,10,4,Chase Claypool,20,Bench,ACTIVE,0.0,0.0
1531,10,4,Laviska Shenault Jr.,20,Bench,ACTIVE,7.883360477899999,3.6
1532,10,4,Steelers D/ST,16,Def,NA,6.524764957,5.0
1533,10,4,Jarvis Landry,23,Flex,ACTIVE,10.793179300479999,4.6
1534,10,4,Dallas Goedert,6,TE,ACTIVE,8.710989228499999,3.8000000000000003
1535,10,4,Zack Moss,2,RB,ACTIVE,12.280233533999999,8.7
1536,10,4,Matt Gay,17,K,ACTIVE,7.9048235305,4.0
1537,10,4,Zach Ertz,20,Bench,ACTIVE,5.808664222,6.6000000000000005
1538,10,4,Carson Wentz,20,Bench,ACTIVE,18.583010892000004,7.1000000000000005
1539,10,4,Eno Benjamin,20,Bench,ACTIVE,6.349713503400001,2.2
1540,10,5,Alvin Kamara,20,Bench,ACTIVE,0.0,0.0
1541,10,5,DeAndre Hopkins,20,Bench,QUESTIONABLE,0.0,0.0
1542,10,5,CeeDee Lamb,4,WR,ACTIVE,12.8572704757,25.6
1543,10,5,Chris Carson,21,IR,QUESTIONABLE,0.0,0.0
1544,10,5,Josh Jacobs,2,RB,ACTIVE,15.245939749500002,6.1
1545,10,5,Tyler Lockett,4,WR,ACTIVE,12.387529304500001,3.3000000000000003
1546,10,5,Justin Herbert,0,QB,ACTIVE,20.935412353000004,12.0
1547,10,5,Odell Beckham Jr.,20,Bench,DOUBTFUL,8.842935317499999,2.8
1548,10,5,James Conner,2,RB,ACTIVE,15.998190295500002,13.9
1549,10,5,Joe Burrow,20,Bench,QUESTIONABLE,0.0,
1550,10,5,Rob Gronkowski,20,Bench,ACTIVE,0.0,0.0
1551,10,5,Brandon McManus,17,K,ACTIVE,8.0275998455,4.0
1552,10,5,Sterling Shepard,20,Bench,QUESTIONABLE,0.0,
1553,10,5,Saints D/ST,16,Def,NA,5.895525651,4.0
1554,10,5,Mark Ingram II,23,Flex,QUESTIONABLE,12.344697561,18.8
1555,10,5,Hunter Henry,6,TE,ACTIVE,6.825445281,17.7
1556,10,5,Emmanuel Sanders,20,Bench,ACTIVE,10.291394120000001,6.1000000000000005
1557,10,6,Stefon Diggs,4,WR,ACTIVE,14.254010549,27.2
1558,10,6,Kyler Murray,20,Bench,ACTIVE,0.0,0.0
1559,10,6,T.J. Hockenson,6,TE,QUESTIONABLE,9.9726034335,0.0
1560,10,6,Kenyan Drake,20,Bench,QUESTIONABLE,7.1346919275000005,4.1
1561,10,6,Michael Carter,2,RB,ACTIVE,12.438805954,16.2
1562,10,6,Colts D/ST,16,Def,NA,5.5890346300000004,14.0
1563,10,6,Jason Sanders,17,K,ACTIVE,6.21942881,10.0
1564,10,6,Cordarrelle Patterson,2,RB,ACTIVE,15.5961337,4.4
1565,10,6,Khalil Herbert,20,Bench,ACTIVE,0.0,
1566,10,6,Antonio Brown,20,Bench,QUESTIONABLE,0.0,0.0
1567,10,6,Justin Jefferson,4,WR,ACTIVE,13.835434868000002,19.4
1568,10,6,Cole Beasley,23,Flex,ACTIVE,10.7269016205,2.5
1569,10,6,Adrian Peterson,20,Bench,QUESTIONABLE,9.283085307599999,2.5
1570,10,6,Tyler Conklin,20,Bench,ACTIVE,7.4868777804999995,14.6
1571,10,6,Jacoby Brissett,20,Bench,ACTIVE,17.799332403,6.640000000000001
1572,10,6,Teddy Bridgewater,0,QB,QUESTIONABLE,17.7756763031,9.040000000000001
1573,10,7,Ezekiel Elliott,2,RB,QUESTIONABLE,16.083855684,19.26
1574,10,7,Antonio Gibson,20,Bench,ACTIVE,9.404860401,20.799999999999997
1575,10,7,Darren Waller,6,TE,ACTIVE,12.799433239,4.4
1576,10,7,Amari Cooper,4,WR,ACTIVE,12.206112106000003,7.1000000000000005
1577,10,7,Dak Prescott,0,QB,ACTIVE,21.826323199,26.34
1578,10,7,Darrell Henderson Jr.,2,RB,ACTIVE,14.572280313999999,6.1
1579,10,7,Courtland Sutton,20,Bench,ACTIVE,10.3936458855,3.9000000000000004
1580,10,7,A.J. Brown,4,WR,ACTIVE,14.452870038,2.8000000000000003
1581,10,7,Kadarius Toney,20,Bench,QUESTIONABLE,0.0,
1582,10,7,Darrel Williams,20,Bench,ACTIVE,12.4158480235,25.900000000000002
1583,10,7,Bills D/ST,16,Def,NA,7.674945629,11.0
1584,10,7,Randy Bullock,17,K,ACTIVE,7.8211978349999995,11.0
1585,10,7,Boston Scott,20,Bench,ACTIVE,7.2431981565,11.5
1586,10,7,Latavius Murray,20,Bench,ACTIVE,0.0,0.0
1587,10,7,D'Ernest Johnson,23,Flex,ACTIVE,16.3967183035,19.200000000000003
1588,10,7,Brandon Aiyuk,20,Bench,ACTIVE,9.355984791000001,4.1
1589,10,8,Saquon Barkley,20,Bench,ACTIVE,0.0,
1590,10,8,Terry McLaurin,4,WR,ACTIVE,13.5240624101,8.9
1591,10,8,James Robinson,2,RB,QUESTIONABLE,14.025607045,16.4
1592,10,8,Tee Higgins,20,Bench,ACTIVE,0.0,
1593,10,8,Diontae Johnson,4,WR,ACTIVE,13.243919541599999,9.8
1594,10,8,Russell Wilson,0,QB,ACTIVE,18.104091394,5.640000000000001
1595,10,8,Rams D/ST,16,Def,NA,5.460406741,1.0
1596,10,8,Melvin Gordon III,2,RB,ACTIVE,11.576440519500002,8.8
1597,10,8,Tyler Bass,17,K,ACTIVE,7.970942527499999,9.0
1598,10,8,Alexander Mattison,20,Bench,ACTIVE,3.2221521428999997,4.5
1599,10,8,Dalton Schultz,20,Bench,ACTIVE,8.3290675175,1.9000000000000001
1600,10,8,Jerry Jeudy,23,Flex,ACTIVE,10.871918317499999,8.100000000000001
1601,10,8,Calvin Ridley,20,Bench,OUT,0.0,0.0
1602,10,8,Kirk Cousins,20,Bench,ACTIVE,17.893931009700005,17.46
1603,10,8,Jeremy McNichols,20,Bench,ACTIVE,8.10460087,1.3000000000000003
1604,10,8,Dawson Knox,6,TE,ACTIVE,9.501444282000001,2.2
1605,10,9,Aaron Jones,2,RB,ACTIVE,15.521022303,10.600000000000001
1606,10,9,Austin Ekeler,2,RB,ACTIVE,16.8278230905,13.4
1607,10,9,Keenan Allen,4,WR,ACTIVE,13.319543092,13.8
1608,10,9,Josh Allen,0,QB,ACTIVE,27.958198858,21.94
1609,10,9,Chris Godwin,4,WR,QUESTIONABLE,14.751235089000001,9.2
1610,10,9,DJ Moore,20,Bench,ACTIVE,12.589313072700001,4.4
1611,10,9,Javonte Williams,23,Flex,ACTIVE,10.501922282000002,5.9
1612,10,9,Noah Fant,6,TE,ACTIVE,8.7852291535,8.4
1613,10,9,AJ Dillon,20,Bench,QUESTIONABLE,7.6379004735,25.8
1614,10,9,Marvin Jones Jr.,20,Bench,ACTIVE,9.601184202999999,4.5
1615,10,9,Kareem Hunt,20,Bench,QUESTIONABLE,0.0,0.0
1616,10,9,Matt Ryan,20,Bench,ACTIVE,18.200529953799997,0.6799999999999997
1617,10,9,Jared Cook,20,Bench,ACTIVE,7.768211509,1.5
1618,10,9,Tyler Boyd,20,Bench,ACTIVE,0.0,
1619,10,9,Browns D/ST,16,Def,NA,5.357055818,-6.0
1620,10,9,Younghoe Koo,17,K,ACTIVE,7.4178903365,3.0
1621,10,10,Davante Adams,4,WR,ACTIVE,17.781875351000004,11.3
1622,10,10,Mark Andrews,6,TE,ACTIVE,11.340130028000003,15.3
1623,10,10,Miles Sanders,21,IR,ACTIVE,0.0,0.0
1624,10,10,Cooper Kupp,4,WR,ACTIVE,20.487120811900002,18.700000000000003
1625,10,10,Myles Gaskin,2,RB,ACTIVE,12.232225978999999,5.0
1626,10,10,Brandin Cooks,20,Bench,QUESTIONABLE,0.0,
1627,10,10,Mike Gesicki,20,Bench,ACTIVE,9.595924892,0.0
1628,10,10,Deebo Samuel,23,Flex,ACTIVE,14.262757397800002,27.800000000000004
1629,10,10,J.D. McKissic,20,Bench,QUESTIONABLE,7.6338908000000005,5.9
1630,10,10,Jaylen Waddle,20,Bench,ACTIVE,11.754060095300003,8.100000000000001
1631,10,10,Derek Carr,20,Bench,ACTIVE,19.1422211539,18.240000000000002
1632,10,10,Matt Prater,17,K,ACTIVE,7.468664543499999,5.0
1633,10,10,Chuba Hubbard,20,Bench,ACTIVE,2.5249862700000003,8.7
1634,10,10,Matthew Stafford,0,QB,ACTIVE,21.781121648899994,9.82
1635,10,10,Tony Pollard,20,Bench,ACTIVE,7.212748973,12.8
1636,10,10,Jordan Howard,2,RB,ACTIVE,8.0796289374,8.3
1637,10,10,Titans D/ST,16,Def,NA,5.682955879,5.0
1638,11,1,Travis Kelce,6,TE,ACTIVE,14.230811169499999,16.3
1639,11,1,Jonathan Taylor,2,RB,ACTIVE,15.907217075500002,52.9
1640,11,1,David Montgomery,2,RB,ACTIVE,14.450974726999998,7.200000000000001
1641,11,1,Clyde Edwards-Helaire,20,Bench,ACTIVE,9.195341538000003,14.600000000000001
1642,11,1,Julio Jones,21,IR,ACTIVE,0.0,0.0
1643,11,1,Jalen Hurts,0,QB,QUESTIONABLE,20.029320118000005,30.779999999999998
1644,11,1,Michael Pittman Jr.,4,WR,ACTIVE,11.555822981499999,3.3000000000000003
1645,11,1,Elijah Mitchell,20,Bench,ACTIVE,0.0,0.0
1646,11,1,Devontae Booker,20,Bench,ACTIVE,2.1591136616999997,2.5
1647,11,1,Damien Harris,23,Flex,ACTIVE,11.9979959594,7.000000000000001
1648,11,1,Tyreek Hill,4,WR,ACTIVE,18.191076716599994,15.5
1649,11,1,Hunter Renfrow,20,Bench,ACTIVE,11.524950247500001,5.5
1650,11,1,Ravens D/ST,16,Def,NA,7.267311312,7.0
1651,11,1,Chris Boswell,17,K,ACTIVE,8.0263401005,14.0
1652,11,1,J.J. Taylor,20,Bench,ACTIVE,0.0,0.0
1653,11,1,Alex Collins,20,Bench,QUESTIONABLE,11.0272858914,3.6
1654,11,2,Christian McCaffrey,2,RB,QUESTIONABLE,21.187522535000006,21.4
1655,11,2,George Kittle,6,TE,ACTIVE,11.730026760600001,11.4
1656,11,2,Adam Thielen,4,WR,QUESTIONABLE,11.642466296500002,18.200000000000003
1657,11,2,Lamar Jackson,20,Bench,ACTIVE,0.0,0.0
1658,11,2,Mike Davis,20,Bench,QUESTIONABLE,9.468654375500002,3.6
1659,11,2,Ja'Marr Chase,4,WR,ACTIVE,15.7702650942,11.5
1660,11,2,Leonard Fournette,23,Flex,ACTIVE,15.519693656500001,10.4
1661,11,2,DeVonta Smith,20,Bench,ACTIVE,10.072056624999998,8.100000000000001
1662,11,2,Tom Brady,0,QB,ACTIVE,22.159767440399996,20.28
1663,11,2,Mike Williams,20,Bench,ACTIVE,10.6956382265,18.200000000000003
1664,11,2,Nick Chubb,2,RB,ACTIVE,16.8863740925,22.4
1665,11,2,Nyheim Hines,20,Bench,ACTIVE,6.349497670000001,3.1
1666,11,2,Cardinals D/ST,16,Def,NA,6.341891437999999,9.0
1667,11,2,C.J. Uzomah,20,Bench,QUESTIONABLE,5.905887141,1.9
1668,11,2,Nick Folk,17,K,ACTIVE,8.204599622,16.0
1669,11,2,Donovan Peoples-Jones,20,Bench,ACTIVE,0.0,0.0
1670,11,3,Patrick Mahomes,0,QB,ACTIVE,22.812173153000003,7.5
1671,11,3,Najee Harris,2,RB,ACTIVE,18.8235771035,14.4
1672,11,3,Randall Cobb,4,WR,ACTIVE,7.5443789436,2.0
1673,11,3,D'Andre Swift,23,Flex,ACTIVE,15.952188046000002,22.1
1674,11,3,Kyle Pitts,6,TE,ACTIVE,10.227485176999998,4.4
1675,11,3,Buccaneers D/ST,16,Def,NA,6.4510604869999995,13.0
1676,11,3,Robby Anderson,20,Bench,ACTIVE,7.9443265415,5.5
1677,11,3,Ryan Tannehill,20,Bench,ACTIVE,19.203239805999996,10.219999999999999
1678,11,3,Justin Tucker,20,Bench,ACTIVE,6.8528938340000005,11.0
1679,11,3,Marquise Brown,4,WR,ACTIVE,0.0,0.0
1680,11,3,Devin Singletary,2,RB,ACTIVE,6.389722851,5.800000000000001
1681,11,3,Jakobi Meyers,20,Bench,ACTIVE,8.88681756312,5.9
1682,11,3,Kenneth Gainwell,20,Bench,ACTIVE,0.0,0.0
1683,11,3,Corey Davis,20,Bench,QUESTIONABLE,10.074032641999999,5.0
1684,11,3,Robert Tonyan,20,Bench,QUESTIONABLE,0.0,0.0
1685,11,3,Greg Joseph,17,K,ACTIVE,8.453309643499999,10.0
1686,11,4,Dalvin Cook,2,RB,ACTIVE,17.0353592175,21.0
1687,11,4,DK Metcalf,4,WR,QUESTIONABLE,12.8134294795,5.1
1688,11,4,Joe Mixon,2,RB,ACTIVE,14.680245465000002,25.3
1689,11,4,Mike Evans,4,WR,ACTIVE,13.081351975,17.3
1690,11,4,Chase Edmonds,21,IR,ACTIVE,0.0,0.0
1691,11,4,Aaron Rodgers,0,QB,ACTIVE,18.4398388935,34.5
1692,11,4,Chase Claypool,20,Bench,ACTIVE,10.7817642727,11.9
1693,11,4,Steelers D/ST,20,Bench,NA,3.749493029,-3.0
1694,11,4,Jarvis Landry,23,Flex,ACTIVE,10.081007103240003,12.2
1695,11,4,Dallas Goedert,6,TE,ACTIVE,8.968850374000002,8.7
1696,11,4,Zack Moss,20,Bench,ACTIVE,9.510942592000001,0.5
1697,11,4,Matt Gay,20,Bench,ACTIVE,0.0,
1698,11,4,Zach Ertz,20,Bench,ACTIVE,6.820808393500001,24.8
1699,11,4,Carson Wentz,20,Bench,ACTIVE,15.567705880000002,10.04
1700,11,4,49ers D/ST,16,Def,NA,6.171656358,12.0
1701,11,4,Daniel Carlson,17,K,ACTIVE,7.996646402,8.0
1702,11,4,Christian Kirk,20,Bench,ACTIVE,11.278934252500001,3.5
1703,11,5,Alvin Kamara,2,RB,ACTIVE,0.0,0.0
1704,11,5,DeAndre Hopkins,20,Bench,QUESTIONABLE,0.0,0.0
1705,11,5,CeeDee Lamb,4,WR,ACTIVE,14.739786844600001,2.9000000000000004
1706,11,5,Chris Carson,21,IR,QUESTIONABLE,0.0,0.0
1707,11,5,Josh Jacobs,2,RB,ACTIVE,12.863205517500003,8.600000000000001
1708,11,5,Tyler Lockett,4,WR,ACTIVE,11.462221381,14.5
1709,11,5,Justin Herbert,0,QB,ACTIVE,19.660344563000002,35.28
1710,11,5,Odell Beckham Jr.,20,Bench,DOUBTFUL,0.0,
1711,11,5,James Conner,23,Flex,ACTIVE,15.2371919185,18.4
1712,11,5,Joe Burrow,20,Bench,QUESTIONABLE,18.959381377299998,9.02
1713,11,5,Rob Gronkowski,20,Bench,ACTIVE,9.262995651500002,10.100000000000001
1714,11,5,Sterling Shepard,20,Bench,QUESTIONABLE,0.0,0.0
1715,11,5,Saints D/ST,16,Def,NA,5.185135691,3.0
1716,11,5,Mark Ingram II,20,Bench,QUESTIONABLE,13.6077200405,12.3
1717,11,5,Hunter Henry,6,TE,ACTIVE,6.3837851935000005,3.5
1718,11,5,Emmanuel Sanders,20,Bench,ACTIVE,9.344513726899999,4.1
1719,11,5,Harrison Butker,17,K,ACTIVE,7.9813241344999994,7.5
1720,11,6,Stefon Diggs,4,WR,ACTIVE,15.087171270499999,16.3
1721,11,6,Kyler Murray,0,QB,ACTIVE,0.0,0.0
1722,11,6,T.J. Hockenson,6,TE,QUESTIONABLE,8.429423532,8.100000000000001
1723,11,6,Kenyan Drake,20,Bench,QUESTIONABLE,7.7764950885,3.4000000000000004
1724,11,6,Michael Carter,2,RB,ACTIVE,14.085452602000002,7.000000000000001
1725,11,6,Colts D/ST,16,Def,NA,3.19696994,10.0
1726,11,6,Jason Sanders,17,K,ACTIVE,6.825101073,3.0
1727,11,6,Cordarrelle Patterson,2,RB,ACTIVE,0.0,0.0
1728,11,6,Khalil Herbert,20,Bench,ACTIVE,4.341592213300001,0.0
1729,11,6,Antonio Brown,20,Bench,QUESTIONABLE,0.0,0.0
1730,11,6,Justin Jefferson,4,WR,ACTIVE,14.365864211300002,34.2
1731,11,6,Cole Beasley,23,Flex,ACTIVE,8.660099776000001,4.300000000000001
1732,11,6,Tyler Conklin,20,Bench,ACTIVE,7.505802856500001,5.0
1733,11,6,Jacoby Brissett,20,Bench,ACTIVE,0.28034682683999995,0.0
1734,11,6,Teddy Bridgewater,20,Bench,QUESTIONABLE,0.0,
1735,11,6,Rhamondre Stevenson,20,Bench,ACTIVE,7.8205104919999995,8.0
1736,11,7,Ezekiel Elliott,2,RB,QUESTIONABLE,15.844384477500002,9.8
1737,11,7,Antonio Gibson,2,RB,ACTIVE,11.234419264,7.5
1738,11,7,Darren Waller,6,TE,ACTIVE,12.117387312999998,16.1
1739,11,7,Amari Cooper,20,Bench,ACTIVE,0.0,0.0
1740,11,7,Dak Prescott,0,QB,ACTIVE,22.294464109999996,2.6400000000000006
1741,11,7,Darrell Henderson Jr.,20,Bench,ACTIVE,0.0,
1742,11,7,A.J. Brown,4,WR,ACTIVE,14.129198271899996,7.300000000000001
1743,11,7,Kadarius Toney,4,WR,QUESTIONABLE,9.646758930399999,7.5
1744,11,7,Darrel Williams,20,Bench,ACTIVE,8.5643594,3.1
1745,11,7,Bills D/ST,16,Def,NA,6.391518211000001,-4.0
1746,11,7,Randy Bullock,17,K,ACTIVE,7.834879008,1.0
1747,11,7,Boston Scott,20,Bench,ACTIVE,3.817718094,2.8000000000000003
1748,11,7,D'Ernest Johnson,20,Bench,ACTIVE,7.8202102060000005,2.6
1749,11,7,Brandon Aiyuk,20,Bench,ACTIVE,9.658834100400002,18.0
1750,11,7,D'Onta Foreman,23,Flex,ACTIVE,11.9208350435,4.5
1751,11,7,Kenny Golladay,20,Bench,ACTIVE,10.114911271499999,1.7000000000000002
1752,11,8,Saquon Barkley,2,RB,ACTIVE,13.872749160499998,8.6
1753,11,8,Terry McLaurin,20,Bench,ACTIVE,11.787947615000002,19.8
1754,11,8,James Robinson,2,RB,QUESTIONABLE,15.1373801025,10.8
1755,11,8,Tee Higgins,4,WR,ACTIVE,12.121902225500001,2.5
1756,11,8,Diontae Johnson,4,WR,ACTIVE,13.1077748861,20.6
1757,11,8,Russell Wilson,20,Bench,ACTIVE,16.681482660999997,8.479999999999999
1758,11,8,Rams D/ST,20,Bench,NA,,
1759,11,8,Melvin Gordon III,20,Bench,ACTIVE,0.0,
1760,11,8,Tyler Bass,17,K,ACTIVE,8.129681271,-2.5
1761,11,8,Alexander Mattison,20,Bench,ACTIVE,3.6234295929,0.5
1762,11,8,Dalton Schultz,20,Bench,ACTIVE,7.7872161449999995,8.3
1763,11,8,Jerry Jeudy,20,Bench,ACTIVE,0.0,
1764,11,8,Kirk Cousins,0,QB,ACTIVE,16.743373964100005,26.240000000000002
1765,11,8,Dawson Knox,6,TE,ACTIVE,7.6743120970000005,11.0
1766,11,8,Dolphins D/ST,16,Def,NA,6.466224963,4.0
